Input File / Team Number,68,69,124,149,211
231,3,1,3,2,3
232,3,1,3,2,3
233,3,1,3,2,3
234,3,1,3,2,3
235,3,1,3,2,3
236,3,1,3,2,3
237,3,1,3,2,3
238,3,1,3,2,3
239,3,1,3,2,3
240,3,1,3,2,3
241,3,1,3,2,3
242,3,1,3,2,3
243,3,1,3,2,3
244,3,1,3,2,3
245,3,1,3,2,3
246,3,1,3,2,3
247,3,1,3,2,3
248,3,1,3,2,3
249,1,1,1,1,1
250,1,1,1,1,1
251,3,1,3,2,3
252,3,1,3,2,3
253,3,1,3,2,3
254,3,1,3,2,3
255,3,1,3,2,3
256,3,1,3,2,3
257,3,1,3,2,3
258,3,1,3,2,3
259,3,1,3,2,3
260,3,1,3,2,3
261,3,1,3,2,3
262,3,1,3,2,3
263,3,1,3,2,3
264,3,1,3,2,3
265,3,1,3,2,3
266,3,1,3,2,3
267,3,1,3,2,3
268,3,1,3,2,3
269,3,1,3,2,3
270,3,1,3,2,3
271,3,1,3,2,3
272,3,1,3,2,3
273,3,1,3,2,3
274,3,1,3,2,3
275,3,1,3,2,3
276,3,1,3,2,3
277,3,1,3,2,3
278,3,1,3,2,3
279,3,1,3,2,3
280,3,1,3,2,3
281,3,1,3,2,3
282,3,1,3,2,3
283,3,1,3,2,3
284,3,1,3,2,3
285,3,1,3,2,3
286,4,1,2,3,4
287,3,1,3,2,3
288,3,1,3,2,3
289,3,1,3,2,3
290,3,1,3,2,3
291,3,1,3,2,3
292,3,1,3,2,3
293,3,1,3,2,3
294,3,1,3,2,3
295,3,1,3,2,3
296,3,1,3,2,3
297,3,1,3,2,3
298,3,1,3,2,3
299,3,1,3,2,3
300,3,1,3,2,3
301,3,1,3,2,3
302,3,1,3,2,3
303,3,1,3,2,3
304,3,1,3,2,3
305,3,1,3,2,3
306,3,1,3,2,3
307,3,1,3,2,3
308,3,1,3,2,3
309,3,1,3,2,3
310,1,1,1,1,1
311,3,1,3,2,3
312,3,1,3,2,3
313,3,1,3,2,3
314,3,1,3,2,3
315,3,1,3,2,3
316,3,1,3,2,3
317,3,1,3,2,3
318,3,1,3,2,3
319,3,1,3,2,3
320,3,1,3,2,3
321,4,1,3,2,4
322,3,1,3,2,3
323,3,1,3,2,3
324,3,1,3,2,3
325,3,1,3,2,3
326,3,1,3,2,3
327,3,1,3,2,3
328,3,1,3,2,3
329,3,1,3,2,3
330,3,1,3,2,3
331,3,1,3,2,3
332,3,1,3,2,3
333,3,1,3,2,3
334,3,1,3,2,3
335,4,1,2,3,4
336,3,1,3,1,3
337,3,1,3,1,3
338,3,1,3,1,3
339,3,1,3,2,3
340,3,1,3,2,3
341,3,1,3,2,3
342,3,1,3,2,3
343,3,1,3,2,3
344,3,1,3,2,3
345,3,1,3,2,3
346,3,1,3,2,3
347,3,1,3,2,3
348,3,1,3,2,3
349,3,1,3,2,3
350,4,1,3,2,4
351,3,1,3,2,3
352,3,1,3,2,3
353,3,1,3,2,3
354,3,1,3,2,3
355,3,1,3,2,3
356,3,1,3,2,3
357,3,1,3,2,3
358,3,1,3,2,3
359,3,1,3,2,3
360,4,1,2,3,4
361,3,1,3,2,3
362,3,1,3,2,3
363,3,1,3,2,3
364,3,1,3,2,3
365,3,1,3,2,3
366,3,1,3,2,3
367,3,1,3,2,3
368,3,1,3,2,3
369,3,1,3,2,3
370,3,1,3,2,3
371,3,1,3,2,3
372,3,1,3,2,3
373,3,1,3,2,3
374,3,1,3,2,3
375,1,1,1,1,1
376,1,1,1,1,1
377,1,1,1,1,1
378,3,1,3,2,3
379,3,1,3,2,3
380,3,1,3,2,3
381,3,1,3,2,3
382,3,1,3,2,3
383,4,1,2,3,4
384,3,1,3,2,3
385,3,1,3,2,3
386,3,1,3,2,3
387,3,1,3,2,3
388,3,1,3,2,3
389,3,1,3,2,3
390,3,1,3,2,3
391,3,1,3,2,3
392,3,1,3,2,3
393,4,1,3,2,4
394,3,1,3,2,3
395,3,1,3,2,3
396,3,1,3,2,3
397,4,1,2,3,4
398,3,1,3,2,3
399,3,1,3,2,3
400,3,1,3,2,3
401,3,1,3,2,3
402,3,1,3,2,3
403,3,1,3,2,3
404,3,1,3,2,3
405,3,1,3,2,3
406,3,1,3,2,3
407,3,1,3,2,3
408,3,1,3,2,3
409,3,1,3,2,3
410,3,1,3,2,3
411,3,1,3,2,3
412,3,1,3,2,3
413,3,1,3,2,3
414,3,1,3,2,3
415,3,1,3,2,3
416,3,1,3,2,3
417,3,1,3,2,3
418,3,1,3,2,3
419,3,1,3,2,3
420,3,1,3,2,3
421,3,1,3,2,3
422,3,1,3,2,3
423,3,1,3,2,3
424,3,1,3,2,3
425,3,1,3,2,3
426,3,1,3,2,3
427,3,1,3,2,3
428,3,1,3,2,3
429,3,1,3,2,3
430,3,1,3,2,3
431,3,1,3,2,3
432,3,1,3,2,3
433,3,1,3,2,3
434,3,1,3,2,3
435,3,1,3,2,3
436,3,1,3,2,3
437,3,1,3,2,3
438,3,1,3,2,3
439,3,1,3,2,3
440,3,1,3,2,3
441,3,1,3,2,3
442,3,1,3,2,3
443,3,1,3,2,3
444,3,1,3,2,3
445,3,1,3,2,3
446,3,1,3,2,3
447,3,1,3,2,3
448,3,1,3,2,3
449,3,1,3,2,3
450,3,1,3,2,3
451,3,1,3,2,3
452,3,1,3,2,3
453,3,1,3,2,3
454,3,1,3,2,3
455,3,1,3,2,3
456,3,1,3,2,3
457,3,1,3,2,3
458,3,1,3,2,3
459,3,1,3,2,3
460,3,1,3,2,3
461,3,1,3,2,3
